date	ouv	haut	bas	clot	vol	devise	
12/01/2024 00:00	3.893	3.893	3.893	3.893	0		
15/01/2024 00:00	3.929	3.929	3.929	3.929	0		
16/01/2024 00:00	3.976	3.976	3.976	3.976	0		
17/01/2024 00:00	4.047	4.047	4.047	4.047	0		
18/01/2024 00:00	4.052	4.052	4.052	4.052	0		
19/01/2024 00:00	4.017	4.017	4.017	4.017	0		
22/01/2024 00:00	3.974	3.974	3.974	3.974	0		
23/01/2024 00:00	4.062	4.062	4.062	4.062	0		
24/01/2024 00:00	4.05	4.05	4.05	4.05	0		
25/01/2024 00:00	3.988	3.988	3.988	3.988	0		
26/01/2024 00:00	3.991	3.991	3.991	3.991	0		
29/01/2024 00:00	3.911	3.911	3.911	3.911	0		
30/01/2024 00:00	3.968	3.968	3.968	3.968	0		
31/01/2024 00:00	3.896	3.896	3.896	3.896	0		
01/02/2024 00:00	3.885	3.885	3.885	3.885	0		
02/02/2024 00:00	3.971	3.971	3.971	3.971	0		
05/02/2024 00:00	4.053	4.053	4.053	4.053	0		
06/02/2024 00:00	4.017	4.017	4.017	4.017	0		
07/02/2024 00:00	4.032	4.032	4.032	4.032	0		
08/02/2024 00:00	4.082	4.082	4.082	4.082	0		
09/02/2024 00:00	4.098	4.098	4.098	4.098	0		
12/02/2024 00:00	4.055	4.055	4.055	4.055	0		
13/02/2024 00:00	4.076	4.076	4.076	4.076	0		
14/02/2024 00:00	4.013	4.013	4.013	4.013	0		
15/02/2024 00:00	3.983	3.983	3.983	3.983	0		
16/02/2024 00:00	4.018	4.018	4.018	4.018	0		
19/02/2024 00:00	4.032	4.032	4.032	4.032	0		
20/02/2024 00:00	3.993	3.993	3.993	3.993	0		
21/02/2024 00:00	4.071	4.071	4.071	4.071	0		
22/02/2024 00:00	4.048	4.048	4.048	4.048	0		
23/02/2024 00:00	3.967	3.967	3.967	3.967	0		
26/02/2024 00:00	4.016	4.016	4.016	4.016	0		
27/02/2024 00:00	4.029	4.029	4.029	4.029	0		
28/02/2024 00:00	4.027	4.027	4.027	4.027	0		
29/02/2024 00:00	3.974	3.974	3.974	3.974	0		
01/03/2024 00:00	3.997	3.997	3.997	3.997	0		
04/03/2024 00:00	3.947	3.947	3.947	3.947	0		
05/03/2024 00:00	3.861	3.861	3.861	3.861	0		
06/03/2024 00:00	3.793	3.793	3.793	3.793	0		
07/03/2024 00:00	3.74	3.74	3.74	3.74	0		
08/03/2024 00:00	3.712	3.712	3.712	3.712	0		
11/03/2024 00:00	3.761	3.761	3.761	3.761	0		
12/03/2024 00:00	3.735	3.735	3.735	3.735	0		
13/03/2024 00:00	3.708	3.708	3.708	3.708	0		
14/03/2024 00:00	3.795	3.795	3.795	3.795	0		
15/03/2024 00:00	3.834	3.834	3.834	3.834	0		
18/03/2024 00:00	3.806	3.806	3.806	3.806	0		
19/03/2024 00:00	3.824	3.824	3.824	3.824	0		
20/03/2024 00:00	3.838	3.838	3.838	3.838	0		
21/03/2024 00:00	3.801	3.801	3.801	3.801	0		
22/03/2024 00:00	3.77	3.77	3.77	3.77	0		
25/03/2024 00:00	3.824	3.824	3.824	3.824	0		
26/03/2024 00:00	3.783	3.783	3.783	3.783	0		
27/03/2024 00:00	3.739	3.739	3.739	3.739	0		
28/03/2024 00:00	3.774	3.774	3.774	3.774	0		
02/04/2024 00:00	3.915	3.915	3.915	3.915	0		
03/04/2024 00:00	3.951	3.951	3.951	3.951	0		
04/04/2024 00:00	3.826	3.826	3.826	3.826	0		
05/04/2024 00:00	3.907	3.907	3.907	3.907	0		
08/04/2024 00:00	3.913	3.913	3.913	3.913	0		
09/04/2024 00:00	3.832	3.832	3.832	3.832	0		
10/04/2024 00:00	3.869	3.869	3.869	3.869	0		
11/04/2024 00:00	3.967	3.967	3.967	3.967	0		
12/04/2024 00:00	3.844	3.844	3.844	3.844	0		
15/04/2024 00:00	3.941	3.941	3.941	3.941	0		
16/04/2024 00:00	4.019	4.019	4.019	4.019	0		
17/04/2024 00:00	3.979	3.979	3.979	3.979	0		
18/04/2024 00:00	3.987	3.987	3.987	3.987	0		
19/04/2024 00:00	3.999	3.999	3.999	3.999	0		
22/04/2024 00:00	3.938	3.938	3.938	3.938	0		
23/04/2024 00:00	3.914	3.914	3.914	3.914	0		
24/04/2024 00:00	4.069	4.069	4.069	4.069	0		
25/04/2024 00:00	4.089	4.089	4.089	4.089	0		
26/04/2024 00:00	4.001	4.001	4.001	4.001	0		
29/04/2024 00:00	3.934	3.934	3.934	3.934	0		
30/04/2024 00:00	3.993	3.993	3.993	3.993	0		
02/05/2024 00:00	3.957	3.957	3.957	3.957	0		
03/05/2024 00:00	3.92	3.92	3.92	3.92	0		
06/05/2024 00:00	3.895	3.895	3.895	3.895	0		
07/05/2024 00:00	3.853	3.853	3.853	3.853	0		
08/05/2024 00:00	3.88	3.88	3.88	3.88	0		
09/05/2024 00:00	3.926	3.926	3.926	3.926	0		
10/05/2024 00:00	3.939	3.939	3.939	3.939	0		
13/05/2024 00:00	3.943	3.943	3.943	3.943	0		
14/05/2024 00:00	3.98	3.98	3.98	3.98	0		
15/05/2024 00:00	3.826	3.826	3.826	3.826	0		
16/05/2024 00:00	3.837	3.837	3.837	3.837	0		
17/05/2024 00:00	3.889	3.889	3.889	3.889	0		
20/05/2024 00:00	3.91	3.91	3.91	3.91	0		
21/05/2024 00:00	3.899	3.899	3.899	3.899	0		
22/05/2024 00:00	3.9	3.9	3.9	3.9	0		
23/05/2024 00:00	3.975	3.975	3.975	3.975	0		
