date	ouv	haut	bas	clot	vol	devise	
19/07/2024 00:00	3.181	3.181	3.181	3.181	0		
22/07/2024 00:00	2.332	2.332	2.332	2.332	0		
23/07/2024 00:00	3.196	3.196	3.196	3.196	0		
24/07/2024 00:00	3.176	3.176	3.176	3.176	0		
25/07/2024 00:00	3.157	3.157	3.157	3.157	0		
26/07/2024 00:00	3.132	3.132	3.132	3.132	0		
29/07/2024 00:00	3.092	3.092	3.092	3.092	0		
30/07/2024 00:00	3.043	3.043	3.043	3.043	0		
31/07/2024 00:00	3.017	3.017	3.017	3.017	0		
01/08/2024 00:00	3.016	3.016	3.016	3.016	0		
02/08/2024 00:00	2.923	2.923	2.923	2.923	0		
05/08/2024 00:00	2.919	2.919	2.919	2.919	0		
06/08/2024 00:00	2.936	2.936	2.936	2.936	0		
07/08/2024 00:00	2.965	2.965	2.965	2.965	0		
08/08/2024 00:00	2.964	2.964	2.964	2.964	0		
09/08/2024 00:00	2.95	2.95	2.95	2.95	0		
12/08/2024 00:00	2.927	2.927	2.927	2.927	0		
13/08/2024 00:00	2.877	2.877	2.877	2.877	0		
14/08/2024 00:00	2.856	2.856	2.856	2.856	0		
16/08/2024 00:00	2.959	2.959	2.959	2.959	0		
19/08/2024 00:00	2.93	2.93	2.93	2.93	0		
20/08/2024 00:00	2.891	2.891	2.891	2.891	0		
21/08/2024 00:00	2.877	2.877	2.877	2.877	0		
22/08/2024 00:00	2.882	2.882	2.882	2.882	0		
23/08/2024 00:00	2.83	2.83	2.83	2.83	0		
26/08/2024 00:00	2.869	2.869	2.869	2.869	0		
27/08/2024 00:00	2.912	2.912	2.912	2.912	0		
28/08/2024 00:00	2.873	2.873	2.873	2.873	0		
29/08/2024 00:00	2.852	2.852	2.852	2.852	0		
30/08/2024 00:00	2.876	2.876	2.876	2.876	0		
02/09/2024 00:00	2.891	2.891	2.891	2.891	0		
03/09/2024 00:00	2.889	2.889	2.889	2.889	0		
04/09/2024 00:00	2.811	2.811	2.811	2.811	0		
05/09/2024 00:00	2.777	2.777	2.777	2.777	0		
06/09/2024 00:00	2.717	2.717	2.717	2.717	0		
09/09/2024 00:00	2.738	2.738	2.738	2.738	0		
10/09/2024 00:00	2.71	2.71	2.71	2.71	0		
11/09/2024 00:00	2.618	2.618	2.618	2.618	0		
12/09/2024 00:00	2.713	2.713	2.713	2.713	0		
13/09/2024 00:00	2.692	2.692	2.692	2.692	0		
16/09/2024 00:00	2.66	2.66	2.66	2.66	0		
17/09/2024 00:00	2.652	2.652	2.652	2.652	0		
18/09/2024 00:00	2.715	2.715	2.715	2.715	0		
19/09/2024 00:00	2.7	2.7	2.7	2.7	0		
20/09/2024 00:00	2.705	2.705	2.705	2.705	0		
23/09/2024 00:00	2.574	2.574	2.574	2.574	0		
24/09/2024 00:00	2.539	2.539	2.539	2.539	0		
25/09/2024 00:00	2.557	2.557	2.557	2.557	0		
26/09/2024 00:00	2.535	2.535	2.535	2.535	0		
27/09/2024 00:00	2.532	2.532	2.532	2.532	0		
30/09/2024 00:00	2.546	2.546	2.546	2.546	0		
01/10/2024 00:00	2.464	2.464	2.464	2.464	0		
02/10/2024 00:00	2.488	2.488	2.488	2.488	0		
03/10/2024 00:00	2.506	2.506	2.506	2.506	0		
04/10/2024 00:00	2.611	2.611	2.611	2.611	0		
07/10/2024 00:00	2.645	2.645	2.645	2.645	0		
08/10/2024 00:00	2.664	2.664	2.664	2.664	0		
09/10/2024 00:00	2.668	2.668	2.668	2.668	0		
10/10/2024 00:00	2.68	2.68	2.68	2.68	0		
11/10/2024 00:00	2.719	2.719	2.719	2.719	0		
14/10/2024 00:00	2.7	2.7	2.7	2.7	0		
15/10/2024 00:00	2.451	2.451	2.451	2.451	0		
16/10/2024 00:00	2.593	2.593	2.593	2.593	0		
17/10/2024 00:00	2.549	2.549	2.549	2.549	0		
18/10/2024 00:00	2.519	2.519	2.519	2.519	0		
21/10/2024 00:00	2.637	2.637	2.637	2.637	0		
22/10/2024 00:00	2.634	2.634	2.634	2.634	0		
23/10/2024 00:00	2.611	2.611	2.611	2.611	0		
24/10/2024 00:00	2.525	2.525	2.525	2.525	0		
25/10/2024 00:00	2.586	2.586	2.586	2.586	0		
29/10/2024 00:00	2.612	2.612	2.612	2.612	0		
30/10/2024 00:00	2.68	2.68	2.68	2.68	0		
31/10/2024 00:00	2.784	2.784	2.784	2.784	0		
01/11/2024 00:00	2.746	2.746	2.746	2.746	0		
04/11/2024 00:00	2.762	2.762	2.762	2.762	0		
05/11/2024 00:00	2.767	2.767	2.767	2.767	0		
06/11/2024 00:00	2.686	2.686	2.686	2.686	0		
07/11/2024 00:00	2.662	2.662	2.662	2.662	0		
08/11/2024 00:00	2.71	2.71	2.71	2.71	0		
11/11/2024 00:00	2.617	2.617	2.617	2.617	0		
12/11/2024 00:00	2.637	2.637	2.637	2.637	0		
13/11/2024 00:00	2.598	2.598	2.598	2.598	0		
14/11/2024 00:00	2.523	2.523	2.523	2.523	0		
15/11/2024 00:00	2.564	2.564	2.564	2.564	0		
18/11/2024 00:00	2.63	2.63	2.63	2.63	0		
19/11/2024 00:00	2.576	2.576	2.576	2.576	0		
20/11/2024 00:00	2.611	2.611	2.611	2.611	0		
21/11/2024 00:00	2.572	2.572	2.572	2.572	0		
22/11/2024 00:00	2.43	2.43	2.43	2.43	0		
25/11/2024 00:00	2.451	2.451	2.451	2.451	0		
26/11/2024 00:00	2.448	2.448	2.448	2.448	0		
27/11/2024 00:00	2.475	2.475	2.475	2.475	0		
28/11/2024 00:00	2.428	2.428	2.428	2.428	0		
29/11/2024 00:00	2.373	2.373	2.373	2.373	0		
02/12/2024 00:00	2.327	2.327	2.327	2.327	0		
03/12/2024 00:00	2.362	2.362	2.362	2.362	0		
04/12/2024 00:00	2.336	2.336	2.336	2.336	0		
05/12/2024 00:00	2.379	2.379	2.379	2.379	0		
06/12/2024 00:00	2.383	2.383	2.383	2.383	0		
09/12/2024 00:00	2.329	2.329	2.329	2.329	0		
10/12/2024 00:00	2.319	2.319	2.319	2.319	0		
11/12/2024 00:00	2.285	2.285	2.285	2.285	0		
12/12/2024 00:00	2.373	2.373	2.373	2.373	0		
13/12/2024 00:00	2.408	2.408	2.408	2.408	0		
16/12/2024 00:00	2.377	2.377	2.377	2.377	0		
17/12/2024 00:00	2.412	2.412	2.412	2.412	0		
18/12/2024 00:00	2.363	2.363	2.363	2.363	0		
19/12/2024 00:00	2.376	2.376	2.376	2.376	0		
20/12/2024 00:00	2.411	2.411	2.411	2.411	0		
23/12/2024 00:00	2.426	2.426	2.426	2.426	0		
27/12/2024 00:00	2.383	2.383	2.383	2.383	0		
30/12/2024 00:00	2.398	2.398	2.398	2.398	0		
02/01/2025 00:00	2.42	2.42	2.42	2.42	0		
03/01/2025 00:00	2.465	2.465	2.465	2.465	0		
06/01/2025 00:00	2.497	2.497	2.497	2.497	0		
07/01/2025 00:00	2.478	2.478	2.478	2.478	0		
08/01/2025 00:00	2.499	2.499	2.499	2.499	0		
09/01/2025 00:00	2.504	2.504	2.504	2.504	0		
