date	ouv	haut	bas	clot	vol	devise	
09/04/2024 00:00	4.18	4.18	4.18	4.18	0		
10/04/2024 00:00	4.204	4.204	4.204	4.204	0		
11/04/2024 00:00	4.282	4.282	4.282	4.282	0		
12/04/2024 00:00	4.184	4.184	4.184	4.184	0		
15/04/2024 00:00	4.282	4.282	4.282	4.282	0		
16/04/2024 00:00	4.344	4.344	4.344	4.344	0		
17/04/2024 00:00	4.309	4.309	4.309	4.309	0		
18/04/2024 00:00	4.316	4.316	4.316	4.316	0		
19/04/2024 00:00	4.326	4.326	4.326	4.326	0		
22/04/2024 00:00	4.288	4.288	4.288	4.288	0		
23/04/2024 00:00	4.27	4.27	4.27	4.27	0		
24/04/2024 00:00	4.402	4.402	4.402	4.402	0		
25/04/2024 00:00	4.43	4.43	4.43	4.43	0		
26/04/2024 00:00	4.351	4.351	4.351	4.351	0		
29/04/2024 00:00	4.273	4.273	4.273	4.273	0		
30/04/2024 00:00	4.323	4.323	4.323	4.323	0		
02/05/2024 00:00	4.279	4.279	4.279	4.279	0		
03/05/2024 00:00	4.263	4.263	4.263	4.263	0		
06/05/2024 00:00	4.233	4.233	4.233	4.233	0		
07/05/2024 00:00	4.196	4.196	4.196	4.196	0		
08/05/2024 00:00	4.23	4.23	4.23	4.23	0		
09/05/2024 00:00	4.271	4.271	4.271	4.271	0		
10/05/2024 00:00	4.285	4.285	4.285	4.285	0		
13/05/2024 00:00	4.287	4.287	4.287	4.287	0		
14/05/2024 00:00	4.315	4.315	4.315	4.315	0		
15/05/2024 00:00	4.182	4.182	4.182	4.182	0		
16/05/2024 00:00	4.182	4.182	4.182	4.182	0		
17/05/2024 00:00	4.235	4.235	4.235	4.235	0		
20/05/2024 00:00	4.252	4.252	4.252	4.252	0		
21/05/2024 00:00	4.245	4.245	4.245	4.245	0		
22/05/2024 00:00	4.254	4.254	4.254	4.254	0		
23/05/2024 00:00	4.303	4.303	4.303	4.303	0		
24/05/2024 00:00	4.286	4.286	4.286	4.286	0		
27/05/2024 00:00	4.243	4.243	4.243	4.243	0		
28/05/2024 00:00	4.303	4.303	4.303	4.303	0		
29/05/2024 00:00	4.4	4.4	4.4	4.4	0		
30/05/2024 00:00	4.375	4.375	4.375	4.375	0		
31/05/2024 00:00	4.378	4.378	4.378	4.378	0		
03/06/2024 00:00	4.319	4.319	4.319	4.319	0		
04/06/2024 00:00	4.301	4.301	4.301	4.301	0		
05/06/2024 00:00	4.242	4.242	4.242	4.242	0		
06/06/2024 00:00	4.283	4.283	4.283	4.283	0		
07/06/2024 00:00	4.355	4.355	4.355	4.355	0		
10/06/2024 00:00	4.483	4.483	4.483	4.483	0		
11/06/2024 00:00	4.484	4.484	4.484	4.484	0		
12/06/2024 00:00	4.351	4.351	4.351	4.351	0		
13/06/2024 00:00	4.382	4.382	4.382	4.382	0		
14/06/2024 00:00	4.328	4.328	4.328	4.328	0		
17/06/2024 00:00	4.358	4.358	4.358	4.358	0		
18/06/2024 00:00	4.301	4.301	4.301	4.301	0		
19/06/2024 00:00	4.357	4.357	4.357	4.357	0		
20/06/2024 00:00	4.367	4.367	4.367	4.367	0		
21/06/2024 00:00	4.375	4.375	4.375	4.375	0		
24/06/2024 00:00	4.372	4.372	4.372	4.372	0		
25/06/2024 00:00	4.363	4.363	4.363	4.363	0		
26/06/2024 00:00	4.442	4.442	4.442	4.442	0		
27/06/2024 00:00	4.466	4.466	4.466	4.466	0		
28/06/2024 00:00	4.496	4.496	4.496	4.496	0		
01/07/2024 00:00	4.541	4.541	4.541	4.541	0		
02/07/2024 00:00	4.491	4.491	4.491	4.491	0		
03/07/2024 00:00	4.425	4.425	4.425	4.425	0		
04/07/2024 00:00	4.454	4.454	4.454	4.454	0		
05/07/2024 00:00	4.396	4.396	4.396	4.396	0		
08/07/2024 00:00	4.346	4.346	4.346	4.346	0		
09/07/2024 00:00	4.4	4.4	4.4	4.4	0		
10/07/2024 00:00	4.313	4.313	4.313	4.313	0		
11/07/2024 00:00	4.255	4.255	4.255	4.255	0		
12/07/2024 00:00	4.267	4.267	4.267	4.267	0		
15/07/2024 00:00	4.228	4.228	4.228	4.228	0		
16/07/2024 00:00	4.186	4.186	4.186	4.186	0		
17/07/2024 00:00	4.19	4.19	4.19	4.19	0		
18/07/2024 00:00	4.185	4.185	4.185	4.185	0		
19/07/2024 00:00	4.25	4.25	4.25	4.25	0		
22/07/2024 00:00	4.241	4.241	4.241	4.241	0		
23/07/2024 00:00	4.232	4.232	4.232	4.232	0		
24/07/2024 00:00	4.289	4.289	4.289	4.289	0		
25/07/2024 00:00	4.282	4.282	4.282	4.282	0		
26/07/2024 00:00	4.26	4.26	4.26	4.26	0		
29/07/2024 00:00	4.197	4.197	4.197	4.197	0		
30/07/2024 00:00	4.196	4.196	4.196	4.196	0		
31/07/2024 00:00	4.148	4.148	4.148	4.148	0		
01/08/2024 00:00	4.136	4.136	4.136	4.136	0		
02/08/2024 00:00	4.15	4.15	4.15	4.15	0		
05/08/2024 00:00	4.167	4.167	4.167	4.167	0		
06/08/2024 00:00	4.147	4.147	4.147	4.147	0		
07/08/2024 00:00	4.211	4.211	4.211	4.211	0		
08/08/2024 00:00	4.207	4.207	4.207	4.207	0		
09/08/2024 00:00	4.151	4.151	4.151	4.151	0		
12/08/2024 00:00	4.144	4.144	4.144	4.144	0		
13/08/2024 00:00	4.082	4.082	4.082	4.082	0		
14/08/2024 00:00	4.074	4.074	4.074	4.074	0		
16/08/2024 00:00	4.127	4.127	4.127	4.127	0		
19/08/2024 00:00	4.119	4.119	4.119	4.119	0		
20/08/2024 00:00	4.091	4.091	4.091	4.091	0		
21/08/2024 00:00	4.086	4.086	4.086	4.086	0		
22/08/2024 00:00	4.127	4.127	4.127	4.127	0		
23/08/2024 00:00	4.094	4.094	4.094	4.094	0		
26/08/2024 00:00	4.11	4.11	4.11	4.11	0		
27/08/2024 00:00	4.187	4.187	4.187	4.187	0		
28/08/2024 00:00	4.17	4.17	4.17	4.17	0		
29/08/2024 00:00	4.187	4.187	4.187	4.187	0		
30/08/2024 00:00	4.199	4.199	4.199	4.199	0		
02/09/2024 00:00	4.219	4.219	4.219	4.219	0		
03/09/2024 00:00	4.176	4.176	4.176	4.176	0		
04/09/2024 00:00	4.107	4.107	4.107	4.107	0		
05/09/2024 00:00	4.099	4.099	4.099	4.099	0		
06/09/2024 00:00	4.088	4.088	4.088	4.088	0		
09/09/2024 00:00	4.098	4.098	4.098	4.098	0		
10/09/2024 00:00	4.083	4.083	4.083	4.083	0		
11/09/2024 00:00	4.026	4.026	4.026	4.026	0		
12/09/2024 00:00	4.039	4.039	4.039	4.039	0		
13/09/2024 00:00	4.014	4.014	4.014	4.014	0		
16/09/2024 00:00	3.975	3.975	3.975	3.975	0		
17/09/2024 00:00	3.976	3.976	3.976	3.976	0		
18/09/2024 00:00	4.051	4.051	4.051	4.051	0		
19/09/2024 00:00	4.05	4.05	4.05	4.05	0		
20/09/2024 00:00	4.053	4.053	4.053	4.053	0		
23/09/2024 00:00	4.017	4.017	4.017	4.017	0		
24/09/2024 00:00	3.991	3.991	3.991	3.991	0		
25/09/2024 00:00	4.041	4.041	4.041	4.041	0		
26/09/2024 00:00	3.978	3.978	3.978	3.978	0		
27/09/2024 00:00	3.958	3.958	3.958	3.958	0		
30/09/2024 00:00	3.958	3.958	3.958	3.958	0		
01/10/2024 00:00	3.867	3.867	3.867	3.867	0		
02/10/2024 00:00	3.941	3.941	3.941	3.941	0		
03/10/2024 00:00	3.978	3.978	3.978	3.978	0		
04/10/2024 00:00	4.003	4.003	4.003	4.003	0		
07/10/2024 00:00	4.05	4.05	4.05	4.05	0		
08/10/2024 00:00	4.044	4.044	4.044	4.044	0		
09/10/2024 00:00	4.044	4.044	4.044	4.044	0		
10/10/2024 00:00	4.024	4.024	4.024	4.024	0		
11/10/2024 00:00	4.036	4.036	4.036	4.036	0		
14/10/2024 00:00	4.025	4.025	4.025	4.025	0		
15/10/2024 00:00	3.956	3.956	3.956	3.956	0		
16/10/2024 00:00	3.899	3.899	3.899	3.899	0		
17/10/2024 00:00	3.908	3.908	3.908	3.908	0		
18/10/2024 00:00	3.869	3.869	3.869	3.869	0		
21/10/2024 00:00	4.014	4.014	4.014	4.014	0		
22/10/2024 00:00	4.044	4.044	4.044	4.044	0		
23/10/2024 00:00	4.041	4.041	4.041	4.041	0		
24/10/2024 00:00	3.972	3.972	3.972	3.972	0		
25/10/2024 00:00	4.009	4.009	4.009	4.009	0		
28/10/2024 00:00	3.996	3.996	3.996	3.996	0		
29/10/2024 00:00	4.046	4.046	4.046	4.046	0		
30/10/2024 00:00	4.076	4.076	4.076	4.076	0		
31/10/2024 00:00	4.091	4.091	4.091	4.091	0		
01/11/2024 00:00	4.112	4.112	4.112	4.112	0		
04/11/2024 00:00	4.084	4.084	4.084	4.084	0		
05/11/2024 00:00	4.089	4.089	4.089	4.089	0		
06/11/2024 00:00	4.168	4.168	4.168	4.168	0		
07/11/2024 00:00	4.183	4.183	4.183	4.183	0		
08/11/2024 00:00	4.108	4.108	4.108	4.108	0		
11/11/2024 00:00	4.043	4.043	4.043	4.043	0		
12/11/2024 00:00	4.061	4.061	4.061	4.061	0		
13/11/2024 00:00	4.05	4.05	4.05	4.05	0		
14/11/2024 00:00	3.995	3.995	3.995	3.995	0		
15/11/2024 00:00	3.995	3.995	3.995	3.995	0		
18/11/2024 00:00	4.01	4.01	4.01	4.01	0		
19/11/2024 00:00	3.981	3.981	3.981	3.981	0		
20/11/2024 00:00	4.014	4.014	4.014	4.014	0		
21/11/2024 00:00	4.003	4.003	4.003	4.003	0		
22/11/2024 00:00	3.973	3.973	3.973	3.973	0		
25/11/2024 00:00	3.925	3.925	3.925	3.925	0		
26/11/2024 00:00	3.921	3.921	3.921	3.921	0		
27/11/2024 00:00	3.867	3.867	3.867	3.867	0		
28/11/2024 00:00	3.818	3.818	3.818	3.818	0		
29/11/2024 00:00	3.755	3.755	3.755	3.755	0		
02/12/2024 00:00	3.74	3.74	3.74	3.74	0		
03/12/2024 00:00	3.729	3.729	3.729	3.729	0		
04/12/2024 00:00	3.69	3.69	3.69	3.69	0		
05/12/2024 00:00	3.66	3.66	3.66	3.66	0		
06/12/2024 00:00	3.665	3.665	3.665	3.665	0		
09/12/2024 00:00	3.654	3.654	3.654	3.654	0		
10/12/2024 00:00	3.669	3.669	3.669	3.669	0		
11/12/2024 00:00	3.677	3.677	3.677	3.677	0		
12/12/2024 00:00	3.779	3.779	3.779	3.779	0		
13/12/2024 00:00	3.836	3.836	3.836	3.836	0		
16/12/2024 00:00	3.848	3.848	3.848	3.848	0		
17/12/2024 00:00	3.835	3.835	3.835	3.835	0		
18/12/2024 00:00	3.862	3.862	3.862	3.862	0		
19/12/2024 00:00	3.926	3.926	3.926	3.926	0		
20/12/2024 00:00	3.913	3.913	3.913	3.913	0		
23/12/2024 00:00	3.951	3.951	3.951	3.951	0		
27/12/2024 00:00	3.996	3.996	3.996	3.996	0		
30/12/2024 00:00	3.994	3.994	3.994	3.994	0		
02/01/2025 00:00	4.004	4.004	4.004	4.004	0		
03/01/2025 00:00	4.051	4.051	4.051	4.051	0		
06/01/2025 00:00	4.012	4.012	4.012	4.012	0		
07/01/2025 00:00	4.08	4.08	4.08	4.08	0		
08/01/2025 00:00	4.124	4.124	4.124	4.124	0		
09/01/2025 00:00	4.161	4.161	4.161	4.161	0		
