date	ouv	haut	bas	clot	vol	devise	
08/03/2024 00:00	3.535	3.535	3.535	3.535	0		
11/03/2024 00:00	3.62	3.62	3.62	3.62	0		
12/03/2024 00:00	3.599	3.599	3.599	3.599	0		
13/03/2024 00:00	3.575	3.575	3.575	3.575	0		
14/03/2024 00:00	3.672	3.672	3.672	3.672	0		
15/03/2024 00:00	3.691	3.691	3.691	3.691	0		
18/03/2024 00:00	3.672	3.672	3.672	3.672	0		
19/03/2024 00:00	3.689	3.689	3.689	3.689	0		
20/03/2024 00:00	3.705	3.705	3.705	3.705	0		
21/03/2024 00:00	3.669	3.669	3.669	3.669	0		
22/03/2024 00:00	3.631	3.631	3.631	3.631	0		
25/03/2024 00:00	3.683	3.683	3.683	3.683	0		
26/03/2024 00:00	3.652	3.652	3.652	3.652	0		
27/03/2024 00:00	3.602	3.602	3.602	3.602	0		
28/03/2024 00:00	3.662	3.662	3.662	3.662	0		
02/04/2024 00:00	3.781	3.781	3.781	3.781	0		
03/04/2024 00:00	3.828	3.828	3.828	3.828	0		
04/04/2024 00:00	3.705	3.705	3.705	3.705	0		
05/04/2024 00:00	3.784	3.784	3.784	3.784	0		
08/04/2024 00:00	3.795	3.795	3.795	3.795	0		
09/04/2024 00:00	3.711	3.711	3.711	3.711	0		
10/04/2024 00:00	3.757	3.757	3.757	3.757	0		
11/04/2024 00:00	3.864	3.864	3.864	3.864	0		
12/04/2024 00:00	3.73	3.73	3.73	3.73	0		
15/04/2024 00:00	3.822	3.822	3.822	3.822	0		
16/04/2024 00:00	3.907	3.907	3.907	3.907	0		
17/04/2024 00:00	3.87	3.87	3.87	3.87	0		
18/04/2024 00:00	3.874	3.874	3.874	3.874	0		
19/04/2024 00:00	3.888	3.888	3.888	3.888	0		
22/04/2024 00:00	3.811	3.811	3.811	3.811	0		
23/04/2024 00:00	3.814	3.814	3.814	3.814	0		
24/04/2024 00:00	3.936	3.936	3.936	3.936	0		
25/04/2024 00:00	3.978	3.978	3.978	3.978	0		
26/04/2024 00:00	3.875	3.875	3.875	3.875	0		
29/04/2024 00:00	3.813	3.813	3.813	3.813	0		
30/04/2024 00:00	3.875	3.875	3.875	3.875	0		
02/05/2024 00:00	3.833	3.833	3.833	3.833	0		
03/05/2024 00:00	3.795	3.795	3.795	3.795	0		
06/05/2024 00:00	3.762	3.762	3.762	3.762	0		
07/05/2024 00:00	3.721	3.721	3.721	3.721	0		
08/05/2024 00:00	3.775	3.775	3.775	3.775	0		
09/05/2024 00:00	3.797	3.797	3.797	3.797	0		
10/05/2024 00:00	3.796	3.796	3.796	3.796	0		
13/05/2024 00:00	3.808	3.808	3.808	3.808	0		
14/05/2024 00:00	3.843	3.843	3.843	3.843	0		
15/05/2024 00:00	3.691	3.691	3.691	3.691	0		
16/05/2024 00:00	3.706	3.706	3.706	3.706	0		
17/05/2024 00:00	3.772	3.772	3.772	3.772	0		
20/05/2024 00:00	3.782	3.782	3.782	3.782	0		
21/05/2024 00:00	3.759	3.759	3.759	3.759	0		
22/05/2024 00:00	3.78	3.78	3.78	3.78	0		
23/05/2024 00:00	3.868	3.868	3.868	3.868	0		
24/05/2024 00:00	3.844	3.844	3.844	3.844	0		
27/05/2024 00:00	3.79	3.79	3.79	3.79	0		
28/05/2024 00:00	3.856	3.856	3.856	3.856	0		
29/05/2024 00:00	3.958	3.958	3.958	3.958	0		
30/05/2024 00:00	3.923	3.923	3.923	3.923	0		
31/05/2024 00:00	3.924	3.924	3.924	3.924	0		
03/06/2024 00:00	3.854	3.854	3.854	3.854	0		
04/06/2024 00:00	3.829	3.829	3.829	3.829	0		
05/06/2024 00:00	3.764	3.764	3.764	3.764	0		
06/06/2024 00:00	3.826	3.826	3.826	3.826	0		
07/06/2024 00:00	3.916	3.916	3.916	3.916	0		
10/06/2024 00:00	4.054	4.054	4.054	4.054	0		
11/06/2024 00:00	4.061	4.061	4.061	4.061	0		
12/06/2024 00:00	3.907	3.907	3.907	3.907	0		
13/06/2024 00:00	3.958	3.958	3.958	3.958	0		
14/06/2024 00:00	3.913	3.913	3.913	3.913	0		
17/06/2024 00:00	3.918	3.918	3.918	3.918	0		
18/06/2024 00:00	3.88	3.88	3.88	3.88	0		
19/06/2024 00:00	3.937	3.937	3.937	3.937	0		
20/06/2024 00:00	3.934	3.934	3.934	3.934	0		
21/06/2024 00:00	3.918	3.918	3.918	3.918	0		
24/06/2024 00:00	3.913	3.913	3.913	3.913	0		
25/06/2024 00:00	3.925	3.925	3.925	3.925	0		
26/06/2024 00:00	3.979	3.979	3.979	3.979	0		
27/06/2024 00:00	4.023	4.023	4.023	4.023	0		
28/06/2024 00:00	4.064	4.064	4.064	4.064	0		
01/07/2024 00:00	4.099	4.099	4.099	4.099	0		
02/07/2024 00:00	4.056	4.056	4.056	4.056	0		
03/07/2024 00:00	3.925	3.925	3.925	3.925	0		
04/07/2024 00:00	4.002	4.002	4.002	4.002	0		
05/07/2024 00:00	3.927	3.927	3.927	3.927	0		
08/07/2024 00:00	3.882	3.882	3.882	3.882	0		
09/07/2024 00:00	3.95	3.95	3.95	3.95	0		
10/07/2024 00:00	3.858	3.858	3.858	3.858	0		
11/07/2024 00:00	3.774	3.774	3.774	3.774	0		
12/07/2024 00:00	3.795	3.795	3.795	3.795	0		
15/07/2024 00:00	3.747	3.747	3.747	3.747	0		
16/07/2024 00:00	3.707	3.707	3.707	3.707	0		
17/07/2024 00:00	3.693	3.693	3.693	3.693	0		
18/07/2024 00:00	3.693	3.693	3.693	3.693	0		
19/07/2024 00:00	3.764	3.764	3.764	3.764	0		
22/07/2024 00:00	3.774	3.774	3.774	3.774	0		
23/07/2024 00:00	3.752	3.752	3.752	3.752	0		
24/07/2024 00:00	3.793	3.793	3.793	3.793	0		
25/07/2024 00:00	3.769	3.769	3.769	3.769	0		
26/07/2024 00:00	3.753	3.753	3.753	3.753	0		
29/07/2024 00:00	3.702	3.702	3.702	3.702	0		
30/07/2024 00:00	3.694	3.694	3.694	3.694	0		
31/07/2024 00:00	3.646	3.646	3.646	3.646	0		
01/08/2024 00:00	3.639	3.639	3.639	3.639	0		
02/08/2024 00:00	3.636	3.636	3.636	3.636	0		
05/08/2024 00:00	3.672	3.672	3.672	3.672	0		
06/08/2024 00:00	3.648	3.648	3.648	3.648	0		
07/08/2024 00:00	3.686	3.686	3.686	3.686	0		
08/08/2024 00:00	3.691	3.691	3.691	3.691	0		
09/08/2024 00:00	3.636	3.636	3.636	3.636	0		
12/08/2024 00:00	3.634	3.634	3.634	3.634	0		
13/08/2024 00:00	3.565	3.565	3.565	3.565	0		
14/08/2024 00:00	3.562	3.562	3.562	3.562	0		
16/08/2024 00:00	3.63	3.63	3.63	3.63	0		
19/08/2024 00:00	3.621	3.621	3.621	3.621	0		
20/08/2024 00:00	3.587	3.587	3.587	3.587	0		
21/08/2024 00:00	3.566	3.566	3.566	3.566	0		
22/08/2024 00:00	3.611	3.611	3.611	3.611	0		
23/08/2024 00:00	3.558	3.558	3.558	3.558	0		
26/08/2024 00:00	3.588	3.588	3.588	3.588	0		
27/08/2024 00:00	3.656	3.656	3.656	3.656	0		
28/08/2024 00:00	3.645	3.645	3.645	3.645	0		
29/08/2024 00:00	3.662	3.662	3.662	3.662	0		
30/08/2024 00:00	3.686	3.686	3.686	3.686	0		
02/09/2024 00:00	3.696	3.696	3.696	3.696	0		
03/09/2024 00:00	3.667	3.667	3.667	3.667	0		
04/09/2024 00:00	3.574	3.574	3.574	3.574	0		
05/09/2024 00:00	3.571	3.571	3.571	3.571	0		
06/09/2024 00:00	3.535	3.535	3.535	3.535	0		
09/09/2024 00:00	3.539	3.539	3.539	3.539	0		
10/09/2024 00:00	3.519	3.519	3.519	3.519	0		
11/09/2024 00:00	3.456	3.456	3.456	3.456	0		
12/09/2024 00:00	3.477	3.477	3.477	3.477	0		
13/09/2024 00:00	3.443	3.443	3.443	3.443	0		
16/09/2024 00:00	3.401	3.401	3.401	3.401	0		
17/09/2024 00:00	3.424	3.424	3.424	3.424	0		
18/09/2024 00:00	3.495	3.495	3.495	3.495	0		
19/09/2024 00:00	3.48	3.48	3.48	3.48	0		
20/09/2024 00:00	3.494	3.494	3.494	3.494	0		
23/09/2024 00:00	3.435	3.435	3.435	3.435	0		
24/09/2024 00:00	3.392	3.392	3.392	3.392	0		
25/09/2024 00:00	3.454	3.454	3.454	3.454	0		
26/09/2024 00:00	3.388	3.388	3.388	3.388	0		
27/09/2024 00:00	3.371	3.371	3.371	3.371	0		
30/09/2024 00:00	3.371	3.371	3.371	3.371	0		
01/10/2024 00:00	3.276	3.276	3.276	3.276	0		
02/10/2024 00:00	3.357	3.357	3.357	3.357	0		
03/10/2024 00:00	3.391	3.391	3.391	3.391	0		
04/10/2024 00:00	3.437	3.437	3.437	3.437	0		
07/10/2024 00:00	3.492	3.492	3.492	3.492	0		
08/10/2024 00:00	3.474	3.474	3.474	3.474	0		
09/10/2024 00:00	3.482	3.482	3.482	3.482	0		
10/10/2024 00:00	3.466	3.466	3.466	3.466	0		
11/10/2024 00:00	3.487	3.487	3.487	3.487	0		
14/10/2024 00:00	3.465	3.465	3.465	3.465	0		
15/10/2024 00:00	3.385	3.385	3.385	3.385	0		
16/10/2024 00:00	3.323	3.323	3.323	3.323	0		
17/10/2024 00:00	3.316	3.316	3.316	3.316	0		
18/10/2024 00:00	3.273	3.273	3.273	3.273	0		
21/10/2024 00:00	3.423	3.423	3.423	3.423	0		
22/10/2024 00:00	3.467	3.467	3.467	3.467	0		
23/10/2024 00:00	3.459	3.459	3.459	3.459	0		
24/10/2024 00:00	3.373	3.373	3.373	3.373	0		
25/10/2024 00:00	3.418	3.418	3.418	3.418	0		
28/10/2024 00:00	3.404	3.404	3.404	3.404	0		
29/10/2024 00:00	3.471	3.471	3.471	3.471	0		
30/10/2024 00:00	3.549	3.549	3.549	3.549	0		
31/10/2024 00:00	3.581	3.581	3.581	3.581	0		
01/11/2024 00:00	3.594	3.594	3.594	3.594	0		
04/11/2024 00:00	3.581	3.581	3.581	3.581	0		
05/11/2024 00:00	3.597	3.597	3.597	3.597	0		
06/11/2024 00:00	3.65	3.65	3.65	3.65	0		
07/11/2024 00:00	3.648	3.648	3.648	3.648	0		
08/11/2024 00:00	3.583	3.583	3.583	3.583	0		
11/11/2024 00:00	3.519	3.519	3.519	3.519	0		
12/11/2024 00:00	3.558	3.558	3.558	3.558	0		
13/11/2024 00:00	3.558	3.558	3.558	3.558	0		
14/11/2024 00:00	3.483	3.483	3.483	3.483	0		
15/11/2024 00:00	3.478	3.478	3.478	3.478	0		
18/11/2024 00:00	3.515	3.515	3.515	3.515	0		
19/11/2024 00:00	3.494	3.494	3.494	3.494	0		
20/11/2024 00:00	3.502	3.502	3.502	3.502	0		
21/11/2024 00:00	3.489	3.489	3.489	3.489	0		
22/11/2024 00:00	3.438	3.438	3.438	3.438	0		
25/11/2024 00:00	3.381	3.381	3.381	3.381	0		
26/11/2024 00:00	3.384	3.384	3.384	3.384	0		
27/11/2024 00:00	3.341	3.341	3.341	3.341	0		
28/11/2024 00:00	3.277	3.277	3.277	3.277	0		
29/11/2024 00:00	3.213	3.213	3.213	3.213	0		
02/12/2024 00:00	3.184	3.184	3.184	3.184	0		
03/12/2024 00:00	3.179	3.179	3.179	3.179	0		
04/12/2024 00:00	3.144	3.144	3.144	3.144	0		
05/12/2024 00:00	3.127	3.127	3.127	3.127	0		
06/12/2024 00:00	3.138	3.138	3.138	3.138	0		
09/12/2024 00:00	3.12	3.12	3.12	3.12	0		
10/12/2024 00:00	3.137	3.137	3.137	3.137	0		
11/12/2024 00:00	3.127	3.127	3.127	3.127	0		
12/12/2024 00:00	3.236	3.236	3.236	3.236	0		
13/12/2024 00:00	3.306	3.306	3.306	3.306	0		
16/12/2024 00:00	3.303	3.303	3.303	3.303	0		
17/12/2024 00:00	3.292	3.292	3.292	3.292	0		
18/12/2024 00:00	3.324	3.324	3.324	3.324	0		
19/12/2024 00:00	3.408	3.408	3.408	3.408	0		
20/12/2024 00:00	3.385	3.385	3.385	3.385	0		
23/12/2024 00:00	3.432	3.432	3.432	3.432	0		
27/12/2024 00:00	3.462	3.462	3.462	3.462	0		
30/12/2024 00:00	3.451	3.451	3.451	3.451	0		
02/01/2025 00:00	3.462	3.462	3.462	3.462	0		
03/01/2025 00:00	3.528	3.528	3.528	3.528	0		
06/01/2025 00:00	3.509	3.509	3.509	3.509	0		
07/01/2025 00:00	3.563	3.563	3.563	3.563	0		
08/01/2025 00:00	3.611	3.611	3.611	3.611	0		
09/01/2025 00:00	3.634	3.634	3.634	3.634	0		
