date	ouv	haut	bas	clot	vol	devise	
03/05/2024 00:00	3.7	3.7	3.7	3.7	0		
06/05/2024 00:00	3.664	3.664	3.664	3.664	0		
07/05/2024 00:00	3.628	3.628	3.628	3.628	0		
08/05/2024 00:00	3.657	3.657	3.657	3.657	0		
09/05/2024 00:00	3.696	3.696	3.696	3.696	0		
10/05/2024 00:00	3.718	3.718	3.718	3.718	0		
13/05/2024 00:00	3.716	3.716	3.716	3.716	0		
14/05/2024 00:00	3.756	3.756	3.756	3.756	0		
15/05/2024 00:00	3.594	3.594	3.594	3.594	0		
16/05/2024 00:00	3.601	3.601	3.601	3.601	0		
17/05/2024 00:00	3.665	3.665	3.665	3.665	0		
20/05/2024 00:00	3.687	3.687	3.687	3.687	0		
21/05/2024 00:00	3.665	3.665	3.665	3.665	0		
22/05/2024 00:00	3.684	3.684	3.684	3.684	0		
23/05/2024 00:00	3.767	3.767	3.767	3.767	0		
24/05/2024 00:00	3.756	3.756	3.756	3.756	0		
27/05/2024 00:00	3.7	3.7	3.7	3.7	0		
28/05/2024 00:00	3.76	3.76	3.76	3.76	0		
29/05/2024 00:00	3.867	3.867	3.867	3.867	0		
30/05/2024 00:00	3.834	3.834	3.834	3.834	0		
31/05/2024 00:00	3.835	3.835	3.835	3.835	0		
03/06/2024 00:00	3.758	3.758	3.758	3.758	0		
04/06/2024 00:00	3.734	3.734	3.734	3.734	0		
05/06/2024 00:00	3.677	3.677	3.677	3.677	0		
06/06/2024 00:00	3.742	3.742	3.742	3.742	0		
07/06/2024 00:00	3.825	3.825	3.825	3.825	0		
10/06/2024 00:00	3.949	3.949	3.949	3.949	0		
11/06/2024 00:00	3.928	3.928	3.928	3.928	0		
12/06/2024 00:00	3.796	3.796	3.796	3.796	0		
13/06/2024 00:00	3.832	3.832	3.832	3.832	0		
14/06/2024 00:00	3.796	3.796	3.796	3.796	0		
17/06/2024 00:00	3.814	3.814	3.814	3.814	0		
18/06/2024 00:00	3.761	3.761	3.761	3.761	0		
19/06/2024 00:00	3.823	3.823	3.823	3.823	0		
20/06/2024 00:00	3.811	3.811	3.811	3.811	0		
21/06/2024 00:00	3.805	3.805	3.805	3.805	0		
24/06/2024 00:00	3.792	3.792	3.792	3.792	0		
25/06/2024 00:00	3.787	3.787	3.787	3.787	0		
26/06/2024 00:00	3.855	3.855	3.855	3.855	0		
27/06/2024 00:00	3.896	3.896	3.896	3.896	0		
28/06/2024 00:00	3.935	3.935	3.935	3.935	0		
01/07/2024 00:00	3.967	3.967	3.967	3.967	0		
02/07/2024 00:00	3.935	3.935	3.935	3.935	0		
03/07/2024 00:00	3.842	3.842	3.842	3.842	0		
04/07/2024 00:00	3.867	3.867	3.867	3.867	0		
05/07/2024 00:00	3.808	3.808	3.808	3.808	0		
08/07/2024 00:00	3.746	3.746	3.746	3.746	0		
09/07/2024 00:00	3.812	3.812	3.812	3.812	0		
10/07/2024 00:00	3.721	3.721	3.721	3.721	0		
11/07/2024 00:00	3.645	3.645	3.645	3.645	0		
12/07/2024 00:00	3.648	3.648	3.648	3.648	0		
15/07/2024 00:00	3.609	3.609	3.609	3.609	0		
16/07/2024 00:00	3.57	3.57	3.57	3.57	0		
17/07/2024 00:00	3.581	3.581	3.581	3.581	0		
18/07/2024 00:00	3.559	3.559	3.559	3.559	0		
19/07/2024 00:00	3.627	3.627	3.627	3.627	0		
22/07/2024 00:00	3.635	3.635	3.635	3.635	0		
23/07/2024 00:00	3.615	3.615	3.615	3.615	0		
24/07/2024 00:00	3.649	3.649	3.649	3.649	0		
25/07/2024 00:00	3.638	3.638	3.638	3.638	0		
26/07/2024 00:00	3.619	3.619	3.619	3.619	0		
29/07/2024 00:00	3.561	3.561	3.561	3.561	0		
30/07/2024 00:00	3.55	3.55	3.55	3.55	0		
31/07/2024 00:00	3.502	3.502	3.502	3.502	0		
01/08/2024 00:00	3.487	3.487	3.487	3.487	0		
02/08/2024 00:00	3.483	3.483	3.483	3.483	0		
05/08/2024 00:00	3.516	3.516	3.516	3.516	0		
06/08/2024 00:00	3.5	3.5	3.5	3.5	0		
07/08/2024 00:00	3.555	3.555	3.555	3.555	0		
08/08/2024 00:00	3.548	3.548	3.548	3.548	0		
09/08/2024 00:00	3.489	3.489	3.489	3.489	0		
12/08/2024 00:00	3.491	3.491	3.491	3.491	0		
13/08/2024 00:00	3.424	3.424	3.424	3.424	0		
14/08/2024 00:00	3.462	3.462	3.462	3.462	0		
16/08/2024 00:00	3.476	3.476	3.476	3.476	0		
19/08/2024 00:00	3.475	3.475	3.475	3.475	0		
20/08/2024 00:00	3.436	3.436	3.436	3.436	0		
21/08/2024 00:00	3.409	3.409	3.409	3.409	0		
22/08/2024 00:00	3.456	3.456	3.456	3.456	0		
23/08/2024 00:00	3.405	3.405	3.405	3.405	0		
26/08/2024 00:00	3.439	3.439	3.439	3.439	0		
27/08/2024 00:00	3.507	3.507	3.507	3.507	0		
28/08/2024 00:00	3.487	3.487	3.487	3.487	0		
29/08/2024 00:00	3.506	3.506	3.506	3.506	0		
30/08/2024 00:00	3.528	3.528	3.528	3.528	0		
02/09/2024 00:00	3.544	3.544	3.544	3.544	0		
03/09/2024 00:00	3.511	3.511	3.511	3.511	0		
04/09/2024 00:00	3.415	3.415	3.415	3.415	0		
05/09/2024 00:00	3.409	3.409	3.409	3.409	0		
06/09/2024 00:00	3.384	3.384	3.384	3.384	0		
09/09/2024 00:00	3.381	3.381	3.381	3.381	0		
10/09/2024 00:00	3.359	3.359	3.359	3.359	0		
11/09/2024 00:00	3.284	3.284	3.284	3.284	0		
12/09/2024 00:00	3.31	3.31	3.31	3.31	0		
13/09/2024 00:00	3.28	3.28	3.28	3.28	0		
16/09/2024 00:00	3.243	3.243	3.243	3.243	0		
17/09/2024 00:00	3.262	3.262	3.262	3.262	0		
18/09/2024 00:00	3.338	3.338	3.338	3.338	0		
19/09/2024 00:00	3.321	3.321	3.321	3.321	0		
20/09/2024 00:00	3.323	3.323	3.323	3.323	0		
23/09/2024 00:00	3.272	3.272	3.272	3.272	0		
24/09/2024 00:00	3.226	3.226	3.226	3.226	0		
25/09/2024 00:00	3.288	3.288	3.288	3.288	0		
26/09/2024 00:00	3.22	3.22	3.22	3.22	0		
27/09/2024 00:00	3.199	3.199	3.199	3.199	0		
30/09/2024 00:00	3.209	3.209	3.209	3.209	0		
01/10/2024 00:00	3.125	3.125	3.125	3.125	0		
02/10/2024 00:00	3.191	3.191	3.191	3.191	0		
03/10/2024 00:00	3.216	3.216	3.216	3.216	0		
04/10/2024 00:00	3.269	3.269	3.269	3.269	0		
07/10/2024 00:00	3.319	3.319	3.319	3.319	0		
08/10/2024 00:00	3.304	3.304	3.304	3.304	0		
09/10/2024 00:00	3.317	3.317	3.317	3.317	0		
10/10/2024 00:00	3.294	3.294	3.294	3.294	0		
11/10/2024 00:00	3.319	3.319	3.319	3.319	0		
14/10/2024 00:00	3.298	3.298	3.298	3.298	0		
15/10/2024 00:00	3.215	3.215	3.215	3.215	0		
16/10/2024 00:00	3.16	3.16	3.16	3.16	0		
17/10/2024 00:00	3.158	3.158	3.158	3.158	0		
18/10/2024 00:00	3.1	3.1	3.1	3.1	0		
21/10/2024 00:00	3.256	3.256	3.256	3.256	0		
22/10/2024 00:00	3.293	3.293	3.293	3.293	0		
23/10/2024 00:00	3.275	3.275	3.275	3.275	0		
24/10/2024 00:00	3.196	3.196	3.196	3.196	0		
25/10/2024 00:00	3.247	3.247	3.247	3.247	0		
28/10/2024 00:00	3.238	3.238	3.238	3.238	0		
29/10/2024 00:00	3.301	3.301	3.301	3.301	0		
30/10/2024 00:00	3.374	3.374	3.374	3.374	0		
31/10/2024 00:00	3.409	3.409	3.409	3.409	0		
01/11/2024 00:00	3.424	3.424	3.424	3.424	0		
04/11/2024 00:00	3.429	3.429	3.429	3.429	0		
05/11/2024 00:00	3.43	3.43	3.43	3.43	0		
06/11/2024 00:00	3.495	3.495	3.495	3.495	0		
07/11/2024 00:00	3.483	3.483	3.483	3.483	0		
08/11/2024 00:00	3.423	3.423	3.423	3.423	0		
11/11/2024 00:00	3.368	3.368	3.368	3.368	0		
12/11/2024 00:00	3.397	3.397	3.397	3.397	0		
13/11/2024 00:00	3.403	3.403	3.403	3.403	0		
14/11/2024 00:00	3.322	3.322	3.322	3.322	0		
15/11/2024 00:00	3.31	3.31	3.31	3.31	0		
18/11/2024 00:00	3.339	3.339	3.339	3.339	0		
19/11/2024 00:00	3.32	3.32	3.32	3.32	0		
20/11/2024 00:00	3.341	3.341	3.341	3.341	0		
21/11/2024 00:00	3.321	3.321	3.321	3.321	0		
22/11/2024 00:00	3.265	3.265	3.265	3.265	0		
25/11/2024 00:00	3.221	3.221	3.221	3.221	0		
26/11/2024 00:00	3.22	3.22	3.22	3.22	0		
27/11/2024 00:00	3.179	3.179	3.179	3.179	0		
28/11/2024 00:00	3.112	3.112	3.112	3.112	0		
29/11/2024 00:00	3.048	3.048	3.048	3.048	0		
02/12/2024 00:00	3.03	3.03	3.03	3.03	0		
03/12/2024 00:00	3.011	3.011	3.011	3.011	0		
04/12/2024 00:00	2.981	2.981	2.981	2.981	0		
05/12/2024 00:00	2.979	2.979	2.979	2.979	0		
06/12/2024 00:00	2.979	2.979	2.979	2.979	0		
09/12/2024 00:00	2.966	2.966	2.966	2.966	0		
10/12/2024 00:00	2.973	2.973	2.973	2.973	0		
11/12/2024 00:00	2.972	2.972	2.972	2.972	0		
12/12/2024 00:00	3.096	3.096	3.096	3.096	0		
13/12/2024 00:00	3.152	3.152	3.152	3.152	0		
16/12/2024 00:00	3.155	3.155	3.155	3.155	0		
17/12/2024 00:00	3.14	3.14	3.14	3.14	0		
18/12/2024 00:00	3.17	3.17	3.17	3.17	0		
19/12/2024 00:00	3.251	3.251	3.251	3.251	0		
20/12/2024 00:00	3.228	3.228	3.228	3.228	0		
23/12/2024 00:00	3.278	3.278	3.278	3.278	0		
27/12/2024 00:00	3.313	3.313	3.313	3.313	0		
30/12/2024 00:00	3.303	3.303	3.303	3.303	0		
02/01/2025 00:00	3.302	3.302	3.302	3.302	0		
03/01/2025 00:00	3.37	3.37	3.37	3.37	0		
06/01/2025 00:00	3.36	3.36	3.36	3.36	0		
07/01/2025 00:00	3.409	3.409	3.409	3.409	0		
08/01/2025 00:00	3.44	3.44	3.44	3.44	0		
09/01/2025 00:00	3.477	3.477	3.477	3.477	0		
