date	ouv	haut	bas	clot	vol	devise	
13/03/2024 00:00	3.058	3.058	3.058	3.058	0		
14/03/2024 00:00	3.114	3.114	3.114	3.114	0		
15/03/2024 00:00	3.185	3.185	3.185	3.185	0		
18/03/2024 00:00	3.162	3.162	3.162	3.162	0		
19/03/2024 00:00	3.156	3.156	3.156	3.156	0		
20/03/2024 00:00	3.191	3.191	3.191	3.191	0		
21/03/2024 00:00	3.152	3.152	3.152	3.152	0		
22/03/2024 00:00	3.103	3.103	3.103	3.103	0		
25/03/2024 00:00	3.149	3.149	3.149	3.149	0		
26/03/2024 00:00	3.118	3.118	3.118	3.118	0		
27/03/2024 00:00	3.083	3.083	3.083	3.083	0		
28/03/2024 00:00	3.114	3.114	3.114	3.114	0		
02/04/2024 00:00	3.179	3.179	3.179	3.179	0		
03/04/2024 00:00	3.255	3.255	3.255	3.255	0		
04/04/2024 00:00	3.142	3.142	3.142	3.142	0		
05/04/2024 00:00	3.21	3.21	3.21	3.21	0		
08/04/2024 00:00	3.253	3.253	3.253	3.253	0		
09/04/2024 00:00	3.203	3.203	3.203	3.203	0		
10/04/2024 00:00	3.231	3.231	3.231	3.231	0		
11/04/2024 00:00	3.297	3.297	3.297	3.297	0		
12/04/2024 00:00	3.183	3.183	3.183	3.183	0		
15/04/2024 00:00	3.245	3.245	3.245	3.245	0		
16/04/2024 00:00	3.326	3.326	3.326	3.326	0		
17/04/2024 00:00	3.324	3.324	3.324	3.324	0		
18/04/2024 00:00	3.349	3.349	3.349	3.349	0		
19/04/2024 00:00	3.374	3.374	3.374	3.374	0		
22/04/2024 00:00	3.315	3.315	3.315	3.315	0		
23/04/2024 00:00	3.287	3.287	3.287	3.287	0		
24/04/2024 00:00	3.384	3.384	3.384	3.384	0		
25/04/2024 00:00	3.417	3.417	3.417	3.417	0		
26/04/2024 00:00	3.365	3.365	3.365	3.365	0		
29/04/2024 00:00	3.307	3.307	3.307	3.307	0		
30/04/2024 00:00	3.381	3.381	3.381	3.381	0		
02/05/2024 00:00	3.347	3.347	3.347	3.347	0		
03/05/2024 00:00	3.277	3.277	3.277	3.277	0		
06/05/2024 00:00	3.264	3.264	3.264	3.264	0		
07/05/2024 00:00	3.254	3.254	3.254	3.254	0		
08/05/2024 00:00	3.279	3.279	3.279	3.279	0		
09/05/2024 00:00	3.304	3.304	3.304	3.304	0		
10/05/2024 00:00	3.326	3.326	3.326	3.326	0		
13/05/2024 00:00	3.328	3.328	3.328	3.328	0		
14/05/2024 00:00	3.338	3.338	3.338	3.338	0		
15/05/2024 00:00	3.228	3.228	3.228	3.228	0		
16/05/2024 00:00	3.238	3.238	3.238	3.238	0		
17/05/2024 00:00	3.282	3.282	3.282	3.282	0		
20/05/2024 00:00	3.304	3.304	3.304	3.304	0		
21/05/2024 00:00	3.283	3.283	3.283	3.283	0		
22/05/2024 00:00	3.304	3.304	3.304	3.304	0		
23/05/2024 00:00	3.412	3.412	3.412	3.412	0		
24/05/2024 00:00	3.414	3.414	3.414	3.414	0		
27/05/2024 00:00	3.35	3.35	3.35	3.35	0		
28/05/2024 00:00	3.407	3.407	3.407	3.407	0		
29/05/2024 00:00	3.437	3.437	3.437	3.437	0		
30/05/2024 00:00	3.404	3.404	3.404	3.404	0		
31/05/2024 00:00	3.41	3.41	3.41	3.41	0		
03/06/2024 00:00	3.369	3.369	3.369	3.369	0		
04/06/2024 00:00	3.312	3.312	3.312	3.312	0		
05/06/2024 00:00	3.291	3.291	3.291	3.291	0		
06/06/2024 00:00	3.36	3.36	3.36	3.36	0		
07/06/2024 00:00	3.461	3.461	3.461	3.461	0		
10/06/2024 00:00	3.508	3.508	3.508	3.508	0		
11/06/2024 00:00	3.49	3.49	3.49	3.49	0		
12/06/2024 00:00	3.377	3.377	3.377	3.377	0		
13/06/2024 00:00	3.411	3.411	3.411	3.411	0		
14/06/2024 00:00	3.346	3.346	3.346	3.346	0		
17/06/2024 00:00	3.356	3.356	3.356	3.356	0		
18/06/2024 00:00	3.327	3.327	3.327	3.327	0		
19/06/2024 00:00	3.389	3.389	3.389	3.389	0		
20/06/2024 00:00	3.355	3.355	3.355	3.355	0		
21/06/2024 00:00	3.341	3.341	3.341	3.341	0		
24/06/2024 00:00	3.344	3.344	3.344	3.344	0		
25/06/2024 00:00	3.322	3.322	3.322	3.322	0		
26/06/2024 00:00	3.348	3.348	3.348	3.348	0		
27/06/2024 00:00	3.383	3.383	3.383	3.383	0		
28/06/2024 00:00	3.421	3.421	3.421	3.421	0		
01/07/2024 00:00	3.436	3.436	3.436	3.436	0		
02/07/2024 00:00	3.382	3.382	3.382	3.382	0		
03/07/2024 00:00	3.364	3.364	3.364	3.364	0		
04/07/2024 00:00	3.366	3.366	3.366	3.366	0		
05/07/2024 00:00	3.279	3.279	3.279	3.279	0		
08/07/2024 00:00	3.249	3.249	3.249	3.249	0		
09/07/2024 00:00	3.325	3.325	3.325	3.325	0		
10/07/2024 00:00	3.237	3.237	3.237	3.237	0		
11/07/2024 00:00	3.134	3.134	3.134	3.134	0		
12/07/2024 00:00	3.128	3.128	3.128	3.128	0		
15/07/2024 00:00	3.09	3.09	3.09	3.09	0		
16/07/2024 00:00	3.075	3.075	3.075	3.075	0		
17/07/2024 00:00	3.086	3.086	3.086	3.086	0		
18/07/2024 00:00	3.055	3.055	3.055	3.055	0		
19/07/2024 00:00	3.077	3.077	3.077	3.077	0		
22/07/2024 00:00	3.198	3.198	3.198	3.198	0		
23/07/2024 00:00	3.106	3.106	3.106	3.106	0		
24/07/2024 00:00	3.067	3.067	3.067	3.067	0		
25/07/2024 00:00	3.053	3.053	3.053	3.053	0		
26/07/2024 00:00	3.038	3.038	3.038	3.038	0		
29/07/2024 00:00	2.995	2.995	2.995	2.995	0		
30/07/2024 00:00	2.931	2.931	2.931	2.931	0		
31/07/2024 00:00	2.925	2.925	2.925	2.925	0		
01/08/2024 00:00	2.89	2.89	2.89	2.89	0		
02/08/2024 00:00	2.818	2.818	2.818	2.818	0		
05/08/2024 00:00	2.86	2.86	2.86	2.86	0		
06/08/2024 00:00	2.854	2.854	2.854	2.854	0		
07/08/2024 00:00	2.885	2.885	2.885	2.885	0		
08/08/2024 00:00	2.878	2.878	2.878	2.878	0		
09/08/2024 00:00	2.839	2.839	2.839	2.839	0		
12/08/2024 00:00	2.853	2.853	2.853	2.853	0		
13/08/2024 00:00	2.772	2.772	2.772	2.772	0		
14/08/2024 00:00	2.72	2.72	2.72	2.72	0		
16/08/2024 00:00	2.864	2.864	2.864	2.864	0		
19/08/2024 00:00	2.849	2.849	2.849	2.849	0		
20/08/2024 00:00	2.813	2.813	2.813	2.813	0		
21/08/2024 00:00	2.765	2.765	2.765	2.765	0		
22/08/2024 00:00	2.813	2.813	2.813	2.813	0		
23/08/2024 00:00	2.731	2.731	2.731	2.731	0		
26/08/2024 00:00	2.67	2.67	2.67	2.67	0		
27/08/2024 00:00	2.822	2.822	2.822	2.822	0		
28/08/2024 00:00	2.815	2.815	2.815	2.815	0		
29/08/2024 00:00	2.804	2.804	2.804	2.804	0		
30/08/2024 00:00	2.819	2.819	2.819	2.819	0		
02/09/2024 00:00	2.807	2.807	2.807	2.807	0		
03/09/2024 00:00	2.775	2.775	2.775	2.775	0		
04/09/2024 00:00	2.693	2.693	2.693	2.693	0		
05/09/2024 00:00	2.686	2.686	2.686	2.686	0		
06/09/2024 00:00	2.625	2.625	2.625	2.625	0		
09/09/2024 00:00	2.617	2.617	2.617	2.617	0		
10/09/2024 00:00	2.615	2.615	2.615	2.615	0		
11/09/2024 00:00	2.523	2.523	2.523	2.523	0		
12/09/2024 00:00	2.584	2.584	2.584	2.584	0		
13/09/2024 00:00	2.548	2.548	2.548	2.548	0		
16/09/2024 00:00	2.523	2.523	2.523	2.523	0		
17/09/2024 00:00	2.558	2.558	2.558	2.558	0		
18/09/2024 00:00	2.619	2.619	2.619	2.619	0		
19/09/2024 00:00	2.561	2.561	2.561	2.561	0		
20/09/2024 00:00	2.576	2.576	2.576	2.576	0		
23/09/2024 00:00	2.499	2.499	2.499	2.499	0		
24/09/2024 00:00	2.407	2.407	2.407	2.407	0		
25/09/2024 00:00	2.46	2.46	2.46	2.46	0		
26/09/2024 00:00	2.414	2.414	2.414	2.414	0		
27/09/2024 00:00	2.412	2.412	2.412	2.412	0		
30/09/2024 00:00	2.424	2.424	2.424	2.424	0		
01/10/2024 00:00	2.375	2.375	2.375	2.375	0		
02/10/2024 00:00	2.402	2.402	2.402	2.402	0		
03/10/2024 00:00	2.42	2.42	2.42	2.42	0		
04/10/2024 00:00	2.516	2.516	2.516	2.516	0		
07/10/2024 00:00	2.603	2.603	2.603	2.603	0		
08/10/2024 00:00	2.579	2.579	2.579	2.579	0		
09/10/2024 00:00	2.585	2.585	2.585	2.585	0		
10/10/2024 00:00	2.556	2.556	2.556	2.556	0		
11/10/2024 00:00	2.61	2.61	2.61	2.61	0		
14/10/2024 00:00	2.597	2.597	2.597	2.597	0		
15/10/2024 00:00	2.507	2.507	2.507	2.507	0		
16/10/2024 00:00	2.487	2.487	2.487	2.487	0		
17/10/2024 00:00	2.449	2.449	2.449	2.449	0		
18/10/2024 00:00	2.398	2.398	2.398	2.398	0		
21/10/2024 00:00	2.525	2.525	2.525	2.525	0		
22/10/2024 00:00	2.54	2.54	2.54	2.54	0		
23/10/2024 00:00	2.489	2.489	2.489	2.489	0		
24/10/2024 00:00	2.442	2.442	2.442	2.442	0		
25/10/2024 00:00	2.501	2.501	2.501	2.501	0		
28/10/2024 00:00	2.483	2.483	2.483	2.483	0		
29/10/2024 00:00	2.534	2.534	2.534	2.534	0		
30/10/2024 00:00	2.642	2.642	2.642	2.642	0		
31/10/2024 00:00	2.701	2.701	2.701	2.701	0		
01/11/2024 00:00	2.672	2.672	2.672	2.672	0		
04/11/2024 00:00	2.691	2.691	2.691	2.691	0		
05/11/2024 00:00	2.724	2.724	2.724	2.724	0		
06/11/2024 00:00	2.645	2.645	2.645	2.645	0		
07/11/2024 00:00	2.647	2.647	2.647	2.647	0		
08/11/2024 00:00	2.644	2.644	2.644	2.644	0		
11/11/2024 00:00	2.555	2.555	2.555	2.555	0		
12/11/2024 00:00	2.57	2.57	2.57	2.57	0		
13/11/2024 00:00	2.567	2.567	2.567	2.567	0		
14/11/2024 00:00	2.425	2.425	2.425	2.425	0		
15/11/2024 00:00	2.489	2.489	2.489	2.489	0		
18/11/2024 00:00	2.562	2.562	2.562	2.562	0		
19/11/2024 00:00	2.527	2.527	2.527	2.527	0		
20/11/2024 00:00	2.511	2.511	2.511	2.511	0		
21/11/2024 00:00	2.49	2.49	2.49	2.49	0		
22/11/2024 00:00	2.378	2.378	2.378	2.378	0		
25/11/2024 00:00	2.392	2.392	2.392	2.392	0		
26/11/2024 00:00	2.416	2.416	2.416	2.416	0		
27/11/2024 00:00	2.413	2.413	2.413	2.413	0		
28/11/2024 00:00	2.323	2.323	2.323	2.323	0		
29/11/2024 00:00	2.27	2.27	2.27	2.27	0		
02/12/2024 00:00	2.22	2.22	2.22	2.22	0		
03/12/2024 00:00	2.225	2.225	2.225	2.225	0		
04/12/2024 00:00	2.24	2.24	2.24	2.24	0		
05/12/2024 00:00	2.292	2.292	2.292	2.292	0		
06/12/2024 00:00	2.293	2.293	2.293	2.293	0		
09/12/2024 00:00	2.242	2.242	2.242	2.242	0		
10/12/2024 00:00	2.221	2.221	2.221	2.221	0		
11/12/2024 00:00	2.204	2.204	2.204	2.204	0		
12/12/2024 00:00	2.311	2.311	2.311	2.311	0		
13/12/2024 00:00	2.345	2.345	2.345	2.345	0		
16/12/2024 00:00	2.349	2.349	2.349	2.349	0		
17/12/2024 00:00	2.351	2.351	2.351	2.351	0		
18/12/2024 00:00	2.338	2.338	2.338	2.338	0		
19/12/2024 00:00	2.363	2.363	2.363	2.363	0		
20/12/2024 00:00	2.341	2.341	2.341	2.341	0		
23/12/2024 00:00	2.406	2.406	2.406	2.406	0		
27/12/2024 00:00	2.394	2.394	2.394	2.394	0		
30/12/2024 00:00	2.389	2.389	2.389	2.389	0		
02/01/2025 00:00	2.384	2.384	2.384	2.384	0		
03/01/2025 00:00	2.49	2.49	2.49	2.49	0		
06/01/2025 00:00	2.495	2.495	2.495	2.495	0		
07/01/2025 00:00	2.478	2.478	2.478	2.478	0		
08/01/2025 00:00	2.494	2.494	2.494	2.494	0		
09/01/2025 00:00	2.539	2.539	2.539	2.539	0		
