date	ouv	haut	bas	clot	vol	devise	
02/07/2024 00:00	3.616	3.616	3.616	3.616	0		
03/07/2024 00:00	3.537	3.537	3.537	3.537	0		
04/07/2024 00:00	3.559	3.559	3.559	3.559	0		
05/07/2024 00:00	3.486	3.486	3.486	3.486	0		
08/07/2024 00:00	3.449	3.449	3.449	3.449	0		
09/07/2024 00:00	3.513	3.513	3.513	3.513	0		
10/07/2024 00:00	3.422	3.422	3.422	3.422	0		
11/07/2024 00:00	3.322	3.322	3.322	3.322	0		
12/07/2024 00:00	3.353	3.353	3.353	3.353	0		
15/07/2024 00:00	3.309	3.309	3.309	3.309	0		
16/07/2024 00:00	3.271	3.271	3.271	3.271	0		
17/07/2024 00:00	3.29	3.29	3.29	3.29	0		
18/07/2024 00:00	3.258	3.258	3.258	3.258	0		
19/07/2024 00:00	3.317	3.317	3.317	3.317	0		
22/07/2024 00:00	3.326	3.326	3.326	3.326	0		
23/07/2024 00:00	3.308	3.308	3.308	3.308	0		
24/07/2024 00:00	3.322	3.322	3.322	3.322	0		
25/07/2024 00:00	3.314	3.314	3.314	3.314	0		
26/07/2024 00:00	3.284	3.284	3.284	3.284	0		
29/07/2024 00:00	3.245	3.245	3.245	3.245	0		
30/07/2024 00:00	3.219	3.219	3.219	3.219	0		
31/07/2024 00:00	3.174	3.174	3.174	3.174	0		
01/08/2024 00:00	3.15	3.15	3.15	3.15	0		
02/08/2024 00:00	3.123	3.123	3.123	3.123	0		
05/08/2024 00:00	3.155	3.155	3.155	3.155	0		
06/08/2024 00:00	3.156	3.156	3.156	3.156	0		
07/08/2024 00:00	3.196	3.196	3.196	3.196	0		
08/08/2024 00:00	3.193	3.193	3.193	3.193	0		
09/08/2024 00:00	3.144	3.144	3.144	3.144	0		
12/08/2024 00:00	3.151	3.151	3.151	3.151	0		
13/08/2024 00:00	3.066	3.066	3.066	3.066	0		
14/08/2024 00:00	3.081	3.081	3.081	3.081	0		
16/08/2024 00:00	3.068	3.068	3.068	3.068	0		
19/08/2024 00:00	3.136	3.136	3.136	3.136	0		
20/08/2024 00:00	3.111	3.111	3.111	3.111	0		
21/08/2024 00:00	3.075	3.075	3.075	3.075	0		
22/08/2024 00:00	3.119	3.119	3.119	3.119	0		
23/08/2024 00:00	3.057	3.057	3.057	3.057	0		
26/08/2024 00:00	3.098	3.098	3.098	3.098	0		
27/08/2024 00:00	3.161	3.161	3.161	3.161	0		
28/08/2024 00:00	3.133	3.133	3.133	3.133	0		
29/08/2024 00:00	3.142	3.142	3.142	3.142	0		
30/08/2024 00:00	3.164	3.164	3.164	3.164	0		
02/09/2024 00:00	3.169	3.169	3.169	3.169	0		
03/09/2024 00:00	3.138	3.138	3.138	3.138	0		
04/09/2024 00:00	3.055	3.055	3.055	3.055	0		
05/09/2024 00:00	3.032	3.032	3.032	3.032	0		
06/09/2024 00:00	2.987	2.987	2.987	2.987	0		
09/09/2024 00:00	3.006	3.006	3.006	3.006	0		
10/09/2024 00:00	2.986	2.986	2.986	2.986	0		
11/09/2024 00:00	2.92	2.92	2.92	2.92	0		
12/09/2024 00:00	2.936	2.936	2.936	2.936	0		
13/09/2024 00:00	2.907	2.907	2.907	2.907	0		
16/09/2024 00:00	2.872	2.872	2.872	2.872	0		
17/09/2024 00:00	2.9	2.9	2.9	2.9	0		
18/09/2024 00:00	2.963	2.963	2.963	2.963	0		
19/09/2024 00:00	2.924	2.924	2.924	2.924	0		
20/09/2024 00:00	2.942	2.942	2.942	2.942	0		
23/09/2024 00:00	2.881	2.881	2.881	2.881	0		
24/09/2024 00:00	2.826	2.826	2.826	2.826	0		
25/09/2024 00:00	2.885	2.885	2.885	2.885	0		
26/09/2024 00:00	2.817	2.817	2.817	2.817	0		
27/09/2024 00:00	2.807	2.807	2.807	2.807	0		
30/09/2024 00:00	2.809	2.809	2.809	2.809	0		
01/10/2024 00:00	2.739	2.739	2.739	2.739	0		
02/10/2024 00:00	2.785	2.785	2.785	2.785	0		
03/10/2024 00:00	2.834	2.834	2.834	2.834	0		
04/10/2024 00:00	2.894	2.894	2.894	2.894	0		
07/10/2024 00:00	2.97	2.97	2.97	2.97	0		
08/10/2024 00:00	2.945	2.945	2.945	2.945	0		
09/10/2024 00:00	2.963	2.963	2.963	2.963	0		
10/10/2024 00:00	2.961	2.961	2.961	2.961	0		
11/10/2024 00:00	2.968	2.968	2.968	2.968	0		
14/10/2024 00:00	2.958	2.958	2.958	2.958	0		
15/10/2024 00:00	2.862	2.862	2.862	2.862	0		
16/10/2024 00:00	2.808	2.808	2.808	2.808	0		
17/10/2024 00:00	2.791	2.791	2.791	2.791	0		
18/10/2024 00:00	2.74	2.74	2.74	2.74	0		
21/10/2024 00:00	2.9	2.9	2.9	2.9	0		
22/10/2024 00:00	2.926	2.926	2.926	2.926	0		
23/10/2024 00:00	2.895	2.895	2.895	2.895	0		
24/10/2024 00:00	2.82	2.82	2.82	2.82	0		
25/10/2024 00:00	2.892	2.892	2.892	2.892	0		
28/10/2024 00:00	2.871	2.871	2.871	2.871	0		
29/10/2024 00:00	2.959	2.959	2.959	2.959	0		
30/10/2024 00:00	3.028	3.028	3.028	3.028	0		
31/10/2024 00:00	3.066	3.066	3.066	3.066	0		
01/11/2024 00:00	3.079	3.079	3.079	3.079	0		
04/11/2024 00:00	3.088	3.088	3.088	3.088	0		
05/11/2024 00:00	3.102	3.102	3.102	3.102	0		
06/11/2024 00:00	3.097	3.097	3.097	3.097	0		
07/11/2024 00:00	3.104	3.104	3.104	3.104	0		
08/11/2024 00:00	3.064	3.064	3.064	3.064	0		
11/11/2024 00:00	2.993	2.993	2.993	2.993	0		
12/11/2024 00:00	3.015	3.015	3.015	3.015	0		
13/11/2024 00:00	3.042	3.042	3.042	3.042	0		
14/11/2024 00:00	2.935	2.935	2.935	2.935	0		
15/11/2024 00:00	2.938	2.938	2.938	2.938	0		
18/11/2024 00:00	2.973	2.973	2.973	2.973	0		
19/11/2024 00:00	2.956	2.956	2.956	2.956	0		
20/11/2024 00:00	2.979	2.979	2.979	2.979	0		
21/11/2024 00:00	2.951	2.951	2.951	2.951	0		
22/11/2024 00:00	2.875	2.875	2.875	2.875	0		
25/11/2024 00:00	2.836	2.836	2.836	2.836	0		
26/11/2024 00:00	2.837	2.837	2.837	2.837	0		
27/11/2024 00:00	2.821	2.821	2.821	2.821	0		
28/11/2024 00:00	2.744	2.744	2.744	2.744	0		
29/11/2024 00:00	2.677	2.677	2.677	2.677	0		
02/12/2024 00:00	2.649	2.649	2.649	2.649	0		
03/12/2024 00:00	2.66	2.66	2.66	2.66	0		
04/12/2024 00:00	2.633	2.633	2.633	2.633	0		
05/12/2024 00:00	2.638	2.638	2.638	2.638	0		
06/12/2024 00:00	2.637	2.637	2.637	2.637	0		
09/12/2024 00:00	2.613	2.613	2.613	2.613	0		
10/12/2024 00:00	2.603	2.603	2.603	2.603	0		
11/12/2024 00:00	2.584	2.584	2.584	2.584	0		
12/12/2024 00:00	2.687	2.687	2.687	2.687	0		
13/12/2024 00:00	2.712	2.712	2.712	2.712	0		
16/12/2024 00:00	2.759	2.759	2.759	2.759	0		
17/12/2024 00:00	2.762	2.762	2.762	2.762	0		
18/12/2024 00:00	2.778	2.778	2.778	2.778	0		
19/12/2024 00:00	2.841	2.841	2.841	2.841	0		
20/12/2024 00:00	2.816	2.816	2.816	2.816	0		
23/12/2024 00:00	2.855	2.855	2.855	2.855	0		
27/12/2024 00:00	2.88	2.88	2.88	2.88	0		
30/12/2024 00:00	2.871	2.871	2.871	2.871	0		
02/01/2025 00:00	2.869	2.869	2.869	2.869	0		
03/01/2025 00:00	2.957	2.957	2.957	2.957	0		
06/01/2025 00:00	2.964	2.964	2.964	2.964	0		
07/01/2025 00:00	2.983	2.983	2.983	2.983	0		
08/01/2025 00:00	3.015	3.015	3.015	3.015	0		
09/01/2025 00:00	3.046	3.046	3.046	3.046	0		
