date	ouv	haut	bas	clot	vol	devise	
16/04/2024 00:00	3.672	3.672	3.672	3.672	0		
17/04/2024 00:00	3.64	3.64	3.64	3.64	0		
18/04/2024 00:00	3.657	3.657	3.657	3.657	0		
19/04/2024 00:00	3.662	3.662	3.662	3.662	0		
22/04/2024 00:00	3.608	3.608	3.608	3.608	0		
23/04/2024 00:00	3.581	3.581	3.581	3.581	0		
24/04/2024 00:00	3.721	3.721	3.721	3.721	0		
25/04/2024 00:00	3.75	3.75	3.75	3.75	0		
26/04/2024 00:00	3.658	3.658	3.658	3.658	0		
29/04/2024 00:00	3.6	3.6	3.6	3.6	0		
30/04/2024 00:00	3.664	3.664	3.664	3.664	0		
02/05/2024 00:00	3.621	3.621	3.621	3.621	0		
03/05/2024 00:00	3.572	3.572	3.572	3.572	0		
06/05/2024 00:00	3.539	3.539	3.539	3.539	0		
07/05/2024 00:00	3.509	3.509	3.509	3.509	0		
08/05/2024 00:00	3.535	3.535	3.535	3.535	0		
09/05/2024 00:00	3.568	3.568	3.568	3.568	0		
10/05/2024 00:00	3.597	3.597	3.597	3.597	0		
13/05/2024 00:00	3.586	3.586	3.586	3.586	0		
14/05/2024 00:00	3.632	3.632	3.632	3.632	0		
15/05/2024 00:00	3.481	3.481	3.481	3.481	0		
16/05/2024 00:00	3.484	3.484	3.484	3.484	0		
17/05/2024 00:00	3.546	3.546	3.546	3.546	0		
20/05/2024 00:00	3.564	3.564	3.564	3.564	0		
21/05/2024 00:00	3.552	3.552	3.552	3.552	0		
22/05/2024 00:00	3.575	3.575	3.575	3.575	0		
23/05/2024 00:00	3.638	3.638	3.638	3.638	0		
24/05/2024 00:00	3.639	3.639	3.639	3.639	0		
27/05/2024 00:00	3.585	3.585	3.585	3.585	0		
28/05/2024 00:00	3.645	3.645	3.645	3.645	0		
29/05/2024 00:00	3.733	3.733	3.733	3.733	0		
30/05/2024 00:00	3.714	3.714	3.714	3.714	0		
31/05/2024 00:00	3.703	3.703	3.703	3.703	0		
03/06/2024 00:00	3.64	3.64	3.64	3.64	0		
04/06/2024 00:00	3.604	3.604	3.604	3.604	0		
05/06/2024 00:00	3.547	3.547	3.547	3.547	0		
06/06/2024 00:00	3.623	3.623	3.623	3.623	0		
07/06/2024 00:00	3.708	3.708	3.708	3.708	0		
10/06/2024 00:00	3.814	3.814	3.814	3.814	0		
11/06/2024 00:00	3.801	3.801	3.801	3.801	0		
12/06/2024 00:00	3.67	3.67	3.67	3.67	0		
13/06/2024 00:00	3.702	3.702	3.702	3.702	0		
14/06/2024 00:00	3.653	3.653	3.653	3.653	0		
17/06/2024 00:00	3.676	3.676	3.676	3.676	0		
18/06/2024 00:00	3.628	3.628	3.628	3.628	0		
19/06/2024 00:00	3.688	3.688	3.688	3.688	0		
20/06/2024 00:00	3.673	3.673	3.673	3.673	0		
21/06/2024 00:00	3.673	3.673	3.673	3.673	0		
24/06/2024 00:00	3.661	3.661	3.661	3.661	0		
25/06/2024 00:00	3.656	3.656	3.656	3.656	0		
26/06/2024 00:00	3.712	3.712	3.712	3.712	0		
27/06/2024 00:00	3.753	3.753	3.753	3.753	0		
28/06/2024 00:00	3.787	3.787	3.787	3.787	0		
01/07/2024 00:00	3.821	3.821	3.821	3.821	0		
02/07/2024 00:00	3.773	3.773	3.773	3.773	0		
03/07/2024 00:00	3.7	3.7	3.7	3.7	0		
04/07/2024 00:00	3.721	3.721	3.721	3.721	0		
05/07/2024 00:00	3.64	3.64	3.64	3.64	0		
08/07/2024 00:00	3.614	3.614	3.614	3.614	0		
09/07/2024 00:00	3.671	3.671	3.671	3.671	0		
10/07/2024 00:00	3.587	3.587	3.587	3.587	0		
11/07/2024 00:00	3.507	3.507	3.507	3.507	0		
12/07/2024 00:00	3.516	3.516	3.516	3.516	0		
15/07/2024 00:00	3.467	3.467	3.467	3.467	0		
16/07/2024 00:00	3.432	3.432	3.432	3.432	0		
17/07/2024 00:00	3.432	3.432	3.432	3.432	0		
18/07/2024 00:00	3.423	3.423	3.423	3.423	0		
19/07/2024 00:00	3.486	3.486	3.486	3.486	0		
22/07/2024 00:00	3.488	3.488	3.488	3.488	0		
23/07/2024 00:00	3.467	3.467	3.467	3.467	0		
24/07/2024 00:00	3.496	3.496	3.496	3.496	0		
25/07/2024 00:00	3.48	3.48	3.48	3.48	0		
26/07/2024 00:00	3.461	3.461	3.461	3.461	0		
29/07/2024 00:00	3.411	3.411	3.411	3.411	0		
30/07/2024 00:00	3.397	3.397	3.397	3.397	0		
31/07/2024 00:00	3.356	3.356	3.356	3.356	0		
01/08/2024 00:00	3.334	3.334	3.334	3.334	0		
02/08/2024 00:00	3.321	3.321	3.321	3.321	0		
05/08/2024 00:00	3.364	3.364	3.364	3.364	0		
06/08/2024 00:00	3.35	3.35	3.35	3.35	0		
07/08/2024 00:00	3.404	3.404	3.404	3.404	0		
08/08/2024 00:00	3.402	3.402	3.402	3.402	0		
09/08/2024 00:00	3.358	3.358	3.358	3.358	0		
12/08/2024 00:00	3.342	3.342	3.342	3.342	0		
13/08/2024 00:00	3.279	3.279	3.279	3.279	0		
14/08/2024 00:00	3.277	3.277	3.277	3.277	0		
16/08/2024 00:00	3.349	3.349	3.349	3.349	0		
19/08/2024 00:00	3.335	3.335	3.335	3.335	0		
20/08/2024 00:00	3.303	3.303	3.303	3.303	0		
21/08/2024 00:00	3.264	3.264	3.264	3.264	0		
22/08/2024 00:00	3.307	3.307	3.307	3.307	0		
23/08/2024 00:00	3.262	3.262	3.262	3.262	0		
26/08/2024 00:00	3.287	3.287	3.287	3.287	0		
27/08/2024 00:00	3.36	3.36	3.36	3.36	0		
28/08/2024 00:00	3.335	3.335	3.335	3.335	0		
29/08/2024 00:00	3.353	3.353	3.353	3.353	0		
30/08/2024 00:00	3.36	3.36	3.36	3.36	0		
02/09/2024 00:00	3.385	3.385	3.385	3.385	0		
03/09/2024 00:00	3.349	3.349	3.349	3.349	0		
04/09/2024 00:00	3.256	3.256	3.256	3.256	0		
05/09/2024 00:00	3.253	3.253	3.253	3.253	0		
06/09/2024 00:00	3.224	3.224	3.224	3.224	0		
09/09/2024 00:00	3.218	3.218	3.218	3.218	0		
10/09/2024 00:00	3.193	3.193	3.193	3.193	0		
11/09/2024 00:00	3.122	3.122	3.122	3.122	0		
12/09/2024 00:00	3.152	3.152	3.152	3.152	0		
13/09/2024 00:00	3.127	3.127	3.127	3.127	0		
16/09/2024 00:00	3.08	3.08	3.08	3.08	0		
17/09/2024 00:00	3.108	3.108	3.108	3.108	0		
18/09/2024 00:00	3.147	3.147	3.147	3.147	0		
19/09/2024 00:00	3.146	3.146	3.146	3.146	0		
20/09/2024 00:00	3.166	3.166	3.166	3.166	0		
23/09/2024 00:00	3.115	3.115	3.115	3.115	0		
24/09/2024 00:00	3.068	3.068	3.068	3.068	0		
25/09/2024 00:00	3.125	3.125	3.125	3.125	0		
26/09/2024 00:00	3.057	3.057	3.057	3.057	0		
27/09/2024 00:00	3.038	3.038	3.038	3.038	0		
30/09/2024 00:00	3.048	3.048	3.048	3.048	0		
01/10/2024 00:00	2.969	2.969	2.969	2.969	0		
02/10/2024 00:00	3.031	3.031	3.031	3.031	0		
03/10/2024 00:00	3.073	3.073	3.073	3.073	0		
04/10/2024 00:00	3.118	3.118	3.118	3.118	0		
07/10/2024 00:00	3.186	3.186	3.186	3.186	0		
08/10/2024 00:00	3.17	3.17	3.17	3.17	0		
09/10/2024 00:00	3.172	3.172	3.172	3.172	0		
10/10/2024 00:00	3.154	3.154	3.154	3.154	0		
11/10/2024 00:00	3.184	3.184	3.184	3.184	0		
14/10/2024 00:00	3.16	3.16	3.16	3.16	0		
15/10/2024 00:00	3.067	3.067	3.067	3.067	0		
16/10/2024 00:00	3.01	3.01	3.01	3.01	0		
17/10/2024 00:00	2.991	2.991	2.991	2.991	0		
18/10/2024 00:00	2.952	2.952	2.952	2.952	0		
21/10/2024 00:00	3.111	3.111	3.111	3.111	0		
22/10/2024 00:00	3.143	3.143	3.143	3.143	0		
23/10/2024 00:00	3.13	3.13	3.13	3.13	0		
24/10/2024 00:00	3.063	3.063	3.063	3.063	0		
25/10/2024 00:00	3.113	3.113	3.113	3.113	0		
28/10/2024 00:00	3.086	3.086	3.086	3.086	0		
29/10/2024 00:00	3.159	3.159	3.159	3.159	0		
30/10/2024 00:00	3.22	3.22	3.22	3.22	0		
31/10/2024 00:00	3.279	3.279	3.279	3.279	0		
01/11/2024 00:00	3.283	3.283	3.283	3.283	0		
04/11/2024 00:00	3.283	3.283	3.283	3.283	0		
05/11/2024 00:00	3.311	3.311	3.311	3.311	0		
06/11/2024 00:00	3.324	3.324	3.324	3.324	0		
07/11/2024 00:00	3.358	3.358	3.358	3.358	0		
08/11/2024 00:00	3.28	3.28	3.28	3.28	0		
11/11/2024 00:00	3.221	3.221	3.221	3.221	0		
12/11/2024 00:00	3.249	3.249	3.249	3.249	0		
13/11/2024 00:00	3.271	3.271	3.271	3.271	0		
14/11/2024 00:00	3.177	3.177	3.177	3.177	0		
15/11/2024 00:00	3.172	3.172	3.172	3.172	0		
18/11/2024 00:00	3.203	3.203	3.203	3.203	0		
19/11/2024 00:00	3.182	3.182	3.182	3.182	0		
20/11/2024 00:00	3.188	3.188	3.188	3.188	0		
21/11/2024 00:00	3.176	3.176	3.176	3.176	0		
22/11/2024 00:00	3.113	3.113	3.113	3.113	0		
25/11/2024 00:00	3.069	3.069	3.069	3.069	0		
26/11/2024 00:00	3.068	3.068	3.068	3.068	0		
27/11/2024 00:00	3.033	3.033	3.033	3.033	0		
28/11/2024 00:00	2.969	2.969	2.969	2.969	0		
29/11/2024 00:00	2.905	2.905	2.905	2.905	0		
02/12/2024 00:00	2.878	2.878	2.878	2.878	0		
03/12/2024 00:00	2.878	2.878	2.878	2.878	0		
04/12/2024 00:00	2.842	2.842	2.842	2.842	0		
05/12/2024 00:00	2.831	2.831	2.831	2.831	0		
06/12/2024 00:00	2.851	2.851	2.851	2.851	0		
09/12/2024 00:00	2.83	2.83	2.83	2.83	0		
10/12/2024 00:00	2.829	2.829	2.829	2.829	0		
11/12/2024 00:00	2.818	2.818	2.818	2.818	0		
12/12/2024 00:00	2.946	2.946	2.946	2.946	0		
13/12/2024 00:00	3.008	3.008	3.008	3.008	0		
16/12/2024 00:00	3.005	3.005	3.005	3.005	0		
17/12/2024 00:00	3.004	3.004	3.004	3.004	0		
18/12/2024 00:00	3.018	3.018	3.018	3.018	0		
19/12/2024 00:00	3.087	3.087	3.087	3.087	0		
20/12/2024 00:00	3.055	3.055	3.055	3.055	0		
23/12/2024 00:00	3.116	3.116	3.116	3.116	0		
27/12/2024 00:00	3.148	3.148	3.148	3.148	0		
30/12/2024 00:00	3.13	3.13	3.13	3.13	0		
02/01/2025 00:00	3.134	3.134	3.134	3.134	0		
03/01/2025 00:00	3.205	3.205	3.205	3.205	0		
06/01/2025 00:00	3.201	3.201	3.201	3.201	0		
07/01/2025 00:00	3.245	3.245	3.245	3.245	0		
08/01/2025 00:00	3.271	3.271	3.271	3.271	0		
09/01/2025 00:00	3.311	3.311	3.311	3.311	0		
