date	ouv	haut	bas	clot	vol	devise	
19/12/2024 00:00	3.785	3.785	3.785	3.785	0		
20/12/2024 00:00	3.773	3.773	3.773	3.773	0		
23/12/2024 00:00	3.815	3.815	3.815	3.815	0		
27/12/2024 00:00	3.854	3.854	3.854	3.854	0		
30/12/2024 00:00	3.846	3.846	3.846	3.846	0		
02/01/2025 00:00	3.862	3.862	3.862	3.862	0		
03/01/2025 00:00	3.912	3.912	3.912	3.912	0		
06/01/2025 00:00	3.895	3.895	3.895	3.895	0		
07/01/2025 00:00	3.947	3.947	3.947	3.947	0		
08/01/2025 00:00	3.996	3.996	3.996	3.996	0		
09/01/2025 00:00	4.036	4.036	4.036	4.036	0		
